id,age,event,censor,abused,black
339,16,0,1,1,1
339,17,0,1,1,1
339,18,0,1,1,1
340,8,0,1,1,1
340,9,0,1,1,1
340,10,0,1,1,1
340,11,0,1,1,1
340,12,0,1,1,1
340,13,0,1,1,1
340,14,0,1,1,1
340,15,0,1,1,1
340,16,0,1,1,1
340,17,0,1,1,1
340,18,0,1,1,1
341,8,0,0,0,1
341,9,0,0,0,1
341,10,0,0,0,1
341,11,0,0,0,1
341,12,0,0,0,1
341,13,0,0,0,1
341,14,1,0,0,1
342,8,0,1,1,1
342,9,0,1,1,1
342,10,0,1,1,1
342,11,0,1,1,1
342,12,0,1,1,1
342,13,0,1,1,1
342,14,0,1,1,1
342,15,0,1,1,1
342,16,0,1,1,1
342,17,0,1,1,1
342,18,0,1,1,1
343,8,0,1,0,1
343,9,0,1,0,1
343,10,0,1,0,1
343,11,0,1,0,1
343,12,0,1,0,1
343,13,0,1,0,1
343,14,0,1,0,1
343,15,0,1,0,1
343,16,0,1,0,1
343,17,0,1,0,1
343,18,0,1,0,1
344,8,0,1,1,1
344,9,0,1,1,1
344,10,0,1,1,1
344,11,0,1,1,1
344,12,0,1,1,1
344,13,0,1,1,1
344,14,0,1,1,1
344,15,0,1,1,1
344,16,0,1,1,1
344,17,0,1,1,1
344,18,0,1,1,1
345,8,0,1,0,1
345,9,0,1,0,1
345,10,0,1,0,1
345,11,0,1,0,1
345,12,0,1,0,1
345,13,0,1,0,1
345,14,0,1,0,1
345,15,0,1,0,1
345,16,0,1,0,1
345,17,0,1,0,1
345,18,0,1,0,1
346,8,0,1,1,1
346,9,0,1,1,1
346,10,0,1,1,1
346,11,0,1,1,1
346,12,0,1,1,1
346,13,0,1,1,1
346,14,0,1,1,1
346,15,0,1,1,1
346,16,0,1,1,1
346,17,0,1,1,1
346,18,0,1,1,1
347,8,0,1,1,0
347,9,0,1,1,0
347,10,0,1,1,0
347,11,0,1,1,0
347,12,0,1,1,0
347,13,0,1,1,0
347,14,0,1,1,0
347,15,0,1,1,0
347,16,0,1,1,0
347,17,0,1,1,0
347,18,0,1,1,0
348,8,0,1,0,0
348,9,0,1,0,0
348,10,0,1,0,0
348,11,0,1,0,0
348,12,0,1,0,0
348,13,0,1,0,0
348,14,0,1,0,0
348,15,0,1,0,0
348,16,0,1,0,0
348,17,0,1,0,0
348,18,0,1,0,0
349,8,0,0,1,0
349,9,0,0,1,0
349,10,0,0,1,0
349,11,0,0,1,0
349,12,0,0,1,0
349,13,0,0,1,0
349,14,0,0,1,0
349,15,1,0,1,0
350,8,0,1,0,0
350,9,0,1,0,0
350,10,0,1,0,0
350,11,0,1,0,0
350,12,0,1,0,0
350,13,0,1,0,0
350,14,0,1,0,0
350,15,0,1,0,0
350,16,0,1,0,0
350,17,0,1,0,0
350,18,0,1,0,0
351,8,0,1,1,0
351,9,0,1,1,0
351,10,0,1,1,0
351,11,0,1,1,0
351,12,0,1,1,0
351,13,0,1,1,0
351,14,0,1,1,0
351,15,0,1,1,0
351,16,0,1,1,0
351,17,0,1,1,0
351,18,0,1,1,0
352,8,0,1,0,0
352,9,0,1,0,0
352,10,0,1,0,0
352,11,0,1,0,0
352,12,0,1,0,0
352,13,0,1,0,0
352,14,0,1,0,0
352,15,0,1,0,0
352,16,0,1,0,0
352,17,0,1,0,0
352,18,0,1,0,0
353,8,0,1,1,0
353,9,0,1,1,0
353,10,0,1,1,0
353,11,0,1,1,0
353,12,0,1,1,0
353,13,0,1,1,0
353,14,0,1,1,0
353,15,0,1,1,0
353,16,0,1,1,0
353,17,0,1,1,0
353,18,0,1,1,0
354,8,0,1,0,0
354,9,0,1,0,0
354,10,0,1,0,0
354,11,0,1,0,0
354,12,0,1,0,0
354,13,0,1,0,0
354,14,0,1,0,0
354,15,0,1,0,0
354,16,0,1,0,0
354,17,0,1,0,0
354,18,0,1,0,0
355,8,0,1,1,0
355,9,0,1,1,0
355,10,0,1,1,0
355,11,0,1,1,0
355,12,0,1,1,0
355,13,0,1,1,0
355,14,0,1,1,0
355,15,0,1,1,0
355,16,0,1,1,0
355,17,0,1,1,0
355,18,0,1,1,0
356,8,0,1,0,0
356,9,0,1,0,0
356,10,0,1,0,0
356,11,0,1,0,0
356,12,0,1,0,0
356,13,0,1,0,0
356,14,0,1,0,0
356,15,0,1,0,0
356,16,0,1,0,0
356,17,0,1,0,0
356,18,0,1,0,0
357,8,0,1,1,0
357,9,0,1,1,0
357,10,0,1,1,0
357,11,0,1,1,0
357,12,0,1,1,0
357,13,0,1,1,0
357,14,0,1,1,0
357,15,0,1,1,0
357,16,0,1,1,0
357,17,0,1,1,0
357,18,0,1,1,0
358,8,0,1,1,0
358,9,0,1,1,0
358,10,0,1,1,0
358,11,0,1,1,0
358,12,0,1,1,0
358,13,0,1,1,0
358,14,0,1,1,0
358,15,0,1,1,0
358,16,0,1,1,0
358,17,0,1,1,0
358,18,0,1,1,0
359,8,0,1,1,0
359,9,0,1,1,0
359,10,0,1,1,0
359,11,0,1,1,0
359,12,0,1,1,0
359,13,0,1,1,0
359,14,0,1,1,0
359,15,0,1,1,0
359,16,0,1,1,0
359,17,0,1,1,0
359,18,0,1,1,0
360,8,0,1,0,1
360,9,0,1,0,1
360,10,0,1,0,1
360,11,0,1,0,1
360,12,0,1,0,1
360,13,0,1,0,1
360,14,0,1,0,1
360,15,0,1,0,1
360,16,0,1,0,1
360,17,0,1,0,1
360,18,0,1,0,1
361,8,0,1,1,1
361,9,0,1,1,1
361,10,0,1,1,1
361,11,0,1,1,1
361,12,0,1,1,1
361,13,0,1,1,1
361,14,0,1,1,1
361,15,0,1,1,1
361,16,0,1,1,1
361,17,0,1,1,1
361,18,0,1,1,1
362,8,0,1,0,1
362,9,0,1,0,1
362,10,0,1,0,1
362,11,0,1,0,1
362,12,0,1,0,1
362,13,0,1,0,1
362,14,0,1,0,1
362,15,0,1,0,1
362,16,0,1,0,1
362,17,0,1,0,1
362,18,0,1,0,1
363,8,0,1,1,1
363,9,0,1,1,1
363,10,0,1,1,1
363,11,0,1,1,1
363,12,0,1,1,1
363,13,0,1,1,1
363,14,0,1,1,1
363,15,0,1,1,1
363,16,0,1,1,1
363,17,0,1,1,1
363,18,0,1,1,1
364,8,0,1,0,1
364,9,0,1,0,1
364,10,0,1,0,1
364,11,0,1,0,1
364,12,0,1,0,1
364,13,0,1,0,1
364,14,0,1,0,1
364,15,0,1,0,1
364,16,0,1,0,1
364,17,0,1,0,1
364,18,0,1,0,1
365,8,0,1,1,1
365,9,0,1,1,1
365,10,0,1,1,1
365,11,0,1,1,1
365,12,0,1,1,1
365,13,0,1,1,1
365,14,0,1,1,1
365,15,0,1,1,1
365,16,0,1,1,1
365,17,0,1,1,1
365,18,0,1,1,1
366,8,0,0,0,0
366,9,0,0,0,0
366,10,0,0,0,0
366,11,0,0,0,0
366,12,0,0,0,0
366,13,0,0,0,0
366,14,0,0,0,0
366,15,1,0,0,0
367,8,0,1,1,0
367,9,0,1,1,0
367,10,0,1,1,0
367,11,0,1,1,0
367,12,0,1,1,0
367,13,0,1,1,0
367,14,0,1,1,0
367,15,0,1,1,0
367,16,0,1,1,0
367,17,0,1,1,0
367,18,0,1,1,0
368,8,0,1,0,0
368,9,0,1,0,0
368,10,0,1,0,0
368,11,0,1,0,0
368,12,0,1,0,0
368,13,0,1,0,0
368,14,0,1,0,0
368,15,0,1,0,0
368,16,0,1,0,0
368,17,0,1,0,0
368,18,0,1,0,0
369,8,0,1,1,0
369,9,0,1,1,0
369,10,0,1,1,0
369,11,0,1,1,0
369,12,0,1,1,0
369,13,0,1,1,0
369,14,0,1,1,0
369,15,0,1,1,0
369,16,0,1,1,0
369,17,0,1,1,0
369,18,0,1,1,0
370,8,0,1,0,0
370,9,0,1,0,0
370,10,0,1,0,0
370,11,0,1,0,0
370,12,0,1,0,0
370,13,0,1,0,0
370,14,0,1,0,0
370,15,0,1,0,0
370,16,0,1,0,0
370,17,0,1,0,0
370,18,0,1,0,0
371,8,0,1,1,0
371,9,0,1,1,0
371,10,0,1,1,0
371,11,0,1,1,0
371,12,0,1,1,0
371,13,0,1,1,0
371,14,0,1,1,0
371,15,0,1,1,0
371,16,0,1,1,0
371,17,0,1,1,0
371,18,0,1,1,0
372,8,0,1,0,0
372,9,0,1,0,0
372,10,0,1,0,0
372,11,0,1,0,0
372,12,0,1,0,0
372,13,0,1,0,0
372,14,0,1,0,0
372,15,0,1,0,0
372,16,0,1,0,0
372,17,0,1,0,0
372,18,0,1,0,0
373,8,0,1,1,0
373,9,0,1,1,0
373,10,0,1,1,0
373,11,0,1,1,0
373,12,0,1,1,0
373,13,0,1,1,0
373,14,0,1,1,0
373,15,0,1,1,0
373,16,0,1,1,0
373,17,0,1,1,0
373,18,0,1,1,0
374,8,0,1,0,0
374,9,0,1,0,0
374,10,0,1,0,0
374,11,0,1,0,0
374,12,0,1,0,0
374,13,0,1,0,0
374,14,0,1,0,0
374,15,0,1,0,0
374,16,0,1,0,0
374,17,0,1,0,0
374,18,0,1,0,0
375,8,0,1,1,0
375,9,0,1,1,0
375,10,0,1,1,0
375,11,0,1,1,0
375,12,0,1,1,0
375,13,0,1,1,0
375,14,0,1,1,0
375,15,0,1,1,0
375,16,0,1,1,0
375,17,0,1,1,0
375,18,0,1,1,0
376,8,0,1,0,0
376,9,0,1,0,0
376,10,0,1,0,0
376,11,0,1,0,0
376,12,0,1,0,0
376,13,0,1,0,0
376,14,0,1,0,0
376,15,0,1,0,0
376,16,0,1,0,0
376,17,0,1,0,0
376,18,0,1,0,0
377,8,0,1,1,0
377,9,0,1,1,0
377,10,0,1,1,0
377,11,0,1,1,0
377,12,0,1,1,0
377,13,0,1,1,0
377,14,0,1,1,0
377,15,0,1,1,0
377,16,0,1,1,0
377,17,0,1,1,0
377,18,0,1,1,0
379,8,0,1,1,0
379,9,0,1,1,0
379,10,0,1,1,0
379,11,0,1,1,0
379,12,0,1,1,0
379,13,0,1,1,0
379,14,0,1,1,0
379,15,0,1,1,0
379,16,0,1,1,0
379,17,0,1,1,0
379,18,0,1,1,0
380,8,0,0,0,1
380,9,0,0,0,1
380,10,0,0,0,1
380,11,0,0,0,1
380,12,1,0,0,1
381,8,0,1,1,0
381,9,0,1,1,0
381,10,0,1,1,0
381,11,0,1,1,0
381,12,0,1,1,0
381,13,0,1,1,0
381,14,0,1,1,0
381,15,0,1,1,0
381,16,0,1,1,0
381,17,0,1,1,0
381,18,0,1,1,0
382,8,0,0,0,1
382,9,1,0,0,1
383,8,0,1,1,0
383,9,0,1,1,0
383,10,0,1,1,0
383,11,0,1,1,0
383,12,0,1,1,0
383,13,0,1,1,0
383,14,0,1,1,0
383,15,0,1,1,0
383,16,0,1,1,0
383,17,0,1,1,0
383,18,0,1,1,0
384,8,0,1,0,1
384,9,0,1,0,1
384,10,0,1,0,1
384,11,0,1,0,1
384,12,0,1,0,1
384,13,0,1,0,1
384,14,0,1,0,1
384,15,0,1,0,1
384,16,0,1,0,1
384,17,0,1,0,1
384,18,0,1,0,1
385,8,0,1,1,1
385,9,0,1,1,1
385,10,0,1,1,1
385,11,0,1,1,1
385,12,0,1,1,1
385,13,0,1,1,1
385,14,0,1,1,1
385,15,0,1,1,1
385,16,0,1,1,1
385,17,0,1,1,1
385,18,0,1,1,1
386,8,0,0,0,1
386,9,0,0,0,1
386,10,0,0,0,1
386,11,0,0,0,1
386,12,0,0,0,1
386,13,1,0,0,1
387,8,0,1,1,1
387,9,0,1,1,1
387,10,0,1,1,1
387,11,0,1,1,1
387,12,0,1,1,1
387,13,0,1,1,1
387,14,0,1,1,1
387,15,0,1,1,1
387,16,0,1,1,1
387,17,0,1,1,1
387,18,0,1,1,1
388,8,0,1,0,1
388,9,0,1,0,1
388,10,0,1,0,1
388,11,0,1,0,1
388,12,0,1,0,1
388,13,0,1,0,1
388,14,0,1,0,1
388,15,0,1,0,1
388,16,0,1,0,1
388,17,0,1,0,1
388,18,0,1,0,1
389,8,0,1,1,1
389,9,0,1,1,1
389,10,0,1,1,1
389,11,0,1,1,1
389,12,0,1,1,1
389,13,0,1,1,1
389,14,0,1,1,1
389,15,0,1,1,1
389,16,0,1,1,1
389,17,0,1,1,1
389,18,0,1,1,1
390,8,0,1,0,1
390,9,0,1,0,1
390,10,0,1,0,1
390,11,0,1,0,1
390,12,0,1,0,1
390,13,0,1,0,1
390,14,0,1,0,1
390,15,0,1,0,1
390,16,0,1,0,1
390,17,0,1,0,1
390,18,0,1,0,1
391,8,0,0,1,1
391,9,0,0,1,1
391,10,0,0,1,1
391,11,0,0,1,1
391,12,0,0,1,1
391,13,0,0,1,1
391,14,0,0,1,1
391,15,0,0,1,1
391,16,1,0,1,1
392,8,0,1,0,0
392,9,0,1,0,0
392,10,0,1,0,0
392,11,0,1,0,0
392,12,0,1,0,0
392,13,0,1,0,0
392,14,0,1,0,0
392,15,0,1,0,0
392,16,0,1,0,0
392,17,0,1,0,0
392,18,0,1,0,0
393,8,0,1,1,0
393,9,0,1,1,0
393,10,0,1,1,0
393,11,0,1,1,0
393,12,0,1,1,0
393,13,0,1,1,0
393,14,0,1,1,0
393,15,0,1,1,0
393,16,0,1,1,0
393,17,0,1,1,0
393,18,0,1,1,0
394,8,0,1,0,0
394,9,0,1,0,0
394,10,0,1,0,0
394,11,0,1,0,0
394,12,0,1,0,0
394,13,0,1,0,0
394,14,0,1,0,0
394,15,0,1,0,0
394,16,0,1,0,0
394,17,0,1,0,0
394,18,0,1,0,0
395,8,0,0,1,0
395,9,0,0,1,0
395,10,0,0,1,0
395,11,0,0,1,0
395,12,0,0,1,0
395,13,0,0,1,0
395,14,0,0,1,0
395,15,0,0,1,0
395,16,1,0,1,0
396,8,0,1,0,0
396,9,0,1,0,0
396,10,0,1,0,0
396,11,0,1,0,0
396,12,0,1,0,0
396,13,0,1,0,0
396,14,0,1,0,0
396,15,0,1,0,0
396,16,0,1,0,0
396,17,0,1,0,0
396,18,0,1,0,0
397,8,0,1,1,0
397,9,0,1,1,0
397,10,0,1,1,0
397,11,0,1,1,0
397,12,0,1,1,0
397,13,0,1,1,0
397,14,0,1,1,0
397,15,0,1,1,0
397,16,0,1,1,0
397,17,0,1,1,0
397,18,0,1,1,0
398,8,0,0,0,1
398,9,0,0,0,1
398,10,0,0,0,1
398,11,0,0,0,1
398,12,0,0,0,1
398,13,1,0,0,1
399,8,0,1,1,0
399,9,0,1,1,0
399,10,0,1,1,0
399,11,0,1,1,0
399,12,0,1,1,0
399,13,0,1,1,0
399,14,0,1,1,0
399,15,0,1,1,0
399,16,0,1,1,0
399,17,0,1,1,0
399,18,0,1,1,0
400,8,0,1,0,1
400,9,0,1,0,1
400,10,0,1,0,1
400,11,0,1,0,1
400,12,0,1,0,1
400,13,0,1,0,1
400,14,0,1,0,1
400,15,0,1,0,1
400,16,0,1,0,1
400,17,0,1,0,1
400,18,0,1,0,1
401,8,0,1,1,0
401,9,0,1,1,0
401,10,0,1,1,0
401,11,0,1,1,0
401,12,0,1,1,0
401,13,0,1,1,0
401,14,0,1,1,0
401,15,0,1,1,0
401,16,0,1,1,0
401,17,0,1,1,0
401,18,0,1,1,0
402,8,0,1,0,0
402,9,0,1,0,0
402,10,0,1,0,0
402,11,0,1,0,0
402,12,0,1,0,0
402,13,0,1,0,0
402,14,0,1,0,0
402,15,0,1,0,0
402,16,0,1,0,0
402,17,0,1,0,0
402,18,0,1,0,0
403,8,0,1,1,0
403,9,0,1,1,0
403,10,0,1,1,0
403,11,0,1,1,0
403,12,0,1,1,0
403,13,0,1,1,0
403,14,0,1,1,0
403,15,0,1,1,0
403,16,0,1,1,0
403,17,0,1,1,0
403,18,0,1,1,0
404,8,0,0,0,0
404,9,0,0,0,0
404,10,1,0,0,0
405,8,0,0,1,0
405,9,0,0,1,0
405,10,0,0,1,0
405,11,0,0,1,0
405,12,0,0,1,0
405,13,0,0,1,0
405,14,0,0,1,0
405,15,1,0,1,0
406,8,0,1,0,0
406,9,0,1,0,0
406,10,0,1,0,0
406,11,0,1,0,0
406,12,0,1,0,0
406,13,0,1,0,0
406,14,0,1,0,0
406,15,0,1,0,0
406,16,0,1,0,0
406,17,0,1,0,0
406,18,0,1,0,0
407,8,0,1,1,0
407,9,0,1,1,0
407,10,0,1,1,0
407,11,0,1,1,0
407,12,0,1,1,0
407,13,0,1,1,0
407,14,0,1,1,0
407,15,0,1,1,0
407,16,0,1,1,0
407,17,0,1,1,0
407,18,0,1,1,0
408,8,0,1,0,0
408,9,0,1,0,0
408,10,0,1,0,0
408,11,0,1,0,0
408,12,0,1,0,0
408,13,0,1,0,0
408,14,0,1,0,0
408,15,0,1,0,0
408,16,0,1,0,0
408,17,0,1,0,0
408,18,0,1,0,0
409,8,0,1,1,0
409,9,0,1,1,0
409,10,0,1,1,0
409,11,0,1,1,0
409,12,0,1,1,0
409,13,0,1,1,0
409,14,0,1,1,0
409,15,0,1,1,0
409,16,0,1,1,0
409,17,0,1,1,0
409,18,0,1,1,0
411,8,0,1,0,0
411,9,0,1,0,0
411,10,0,1,0,0
411,11,0,1,0,0
411,12,0,1,0,0
411,13,0,1,0,0
411,14,0,1,0,0
411,15,0,1,0,0
411,16,0,1,0,0
411,17,0,1,0,0
411,18,0,1,0,0
412,8,0,0,1,0
412,9,0,0,1,0
412,10,0,0,1,0
412,11,0,0,1,0
412,12,1,0,1,0
413,8,0,1,0,0
413,9,0,1,0,0
413,10,0,1,0,0
413,11,0,1,0,0
413,12,0,1,0,0
413,13,0,1,0,0
413,14,0,1,0,0
413,15,0,1,0,0
413,16,0,1,0,0
413,17,0,1,0,0
413,18,0,1,0,0
414,8,0,1,1,0
414,9,0,1,1,0
414,10,0,1,1,0
414,11,0,1,1,0
414,12,0,1,1,0
414,13,0,1,1,0
414,14,0,1,1,0
414,15,0,1,1,0
414,16,0,1,1,0
414,17,0,1,1,0
414,18,0,1,1,0
415,8,0,1,0,0
415,9,0,1,0,0
415,10,0,1,0,0
415,11,0,1,0,0
415,12,0,1,0,0
415,13,0,1,0,0
415,14,0,1,0,0
415,15,0,1,0,0
415,16,0,1,0,0
415,17,0,1,0,0
415,18,0,1,0,0
416,8,0,1,1,0
416,9,0,1,1,0
416,10,0,1,1,0
416,11,0,1,1,0
416,12,0,1,1,0
416,13,0,1,1,0
416,14,0,1,1,0
416,15,0,1,1,0
416,16,0,1,1,0
416,17,0,1,1,0
416,18,0,1,1,0
417,8,0,1,1,0
417,9,0,1,1,0
417,10,0,1,1,0
417,11,0,1,1,0
417,12,0,1,1,0
417,13,0,1,1,0
417,14,0,1,1,0
417,15,0,1,1,0
417,16,0,1,1,0
417,17,0,1,1,0
417,18,0,1,1,0
418,8,0,1,1,0
418,9,0,1,1,0
418,10,0,1,1,0
418,11,0,1,1,0
418,12,0,1,1,0
418,13,0,1,1,0
418,14,0,1,1,0
418,15,0,1,1,0
418,16,0,1,1,0
418,17,0,1,1,0
418,18,0,1,1,0
419,8,0,1,0,0
419,9,0,1,0,0
419,10,0,1,0,0
419,11,0,1,0,0
419,12,0,1,0,0
419,13,0,1,0,0
419,14,0,1,0,0
419,15,0,1,0,0
419,16,0,1,0,0
419,17,0,1,0,0
419,18,0,1,0,0
420,8,0,1,1,0
420,9,0,1,1,0
420,10,0,1,1,0
420,11,0,1,1,0
420,12,0,1,1,0
420,13,0,1,1,0
420,14,0,1,1,0
420,15,0,1,1,0
420,16,0,1,1,0
420,17,0,1,1,0
420,18,0,1,1,0
421,8,0,1,1,0
421,9,0,1,1,0
421,10,0,1,1,0
421,11,0,1,1,0
421,12,0,1,1,0
421,13,0,1,1,0
421,14,0,1,1,0
421,15,0,1,1,0
421,16,0,1,1,0
421,17,0,1,1,0
421,18,0,1,1,0
422,8,0,1,1,0
422,9,0,1,1,0
422,10,0,1,1,0
422,11,0,1,1,0
422,12,0,1,1,0
422,13,0,1,1,0
422,14,0,1,1,0
422,15,0,1,1,0
422,16,0,1,1,0
422,17,0,1,1,0
422,18,0,1,1,0
423,8,0,1,0,0
423,9,0,1,0,0
423,10,0,1,0,0
423,11,0,1,0,0
423,12,0,1,0,0
423,13,0,1,0,0
423,14,0,1,0,0
423,15,0,1,0,0
423,16,0,1,0,0
423,17,0,1,0,0
423,18,0,1,0,0
424,8,0,0,1,0
424,9,0,0,1,0
424,10,0,0,1,0
424,11,0,0,1,0
424,12,0,0,1,0
424,13,0,0,1,0
424,14,0,0,1,0
424,15,0,0,1,0
424,16,1,0,1,0
425,8,0,0,0,0
425,9,0,0,0,0
425,10,0,0,0,0
425,11,0,0,0,0
425,12,0,0,0,0
425,13,0,0,0,0
425,14,0,0,0,0
425,15,1,0,0,0
426,8,0,0,1,0
426,9,0,0,1,0
426,10,0,0,1,0
426,11,0,0,1,0
426,12,0,0,1,0
426,13,0,0,1,0
426,14,0,0,1,0
426,15,0,0,1,0
426,16,1,0,1,0
427,8,0,1,0,0
427,9,0,1,0,0
427,10,0,1,0,0
427,11,0,1,0,0
427,12,0,1,0,0
427,13,0,1,0,0
427,14,0,1,0,0
427,15,0,1,0,0
427,16,0,1,0,0
427,17,0,1,0,0
427,18,0,1,0,0
428,8,0,1,1,0
428,9,0,1,1,0
428,10,0,1,1,0
428,11,0,1,1,0
428,12,0,1,1,0
428,13,0,1,1,0
428,14,0,1,1,0
428,15,0,1,1,0
428,16,0,1,1,0
428,17,0,1,1,0
428,18,0,1,1,0
429,8,0,1,0,0
429,9,0,1,0,0
429,10,0,1,0,0
429,11,0,1,0,0
429,12,0,1,0,0
429,13,0,1,0,0
429,14,0,1,0,0
429,15,0,1,0,0
429,16,0,1,0,0
429,17,0,1,0,0
429,18,0,1,0,0
430,8,0,1,1,0
430,9,0,1,1,0
430,10,0,1,1,0
430,11,0,1,1,0
430,12,0,1,1,0
430,13,0,1,1,0
430,14,0,1,1,0
430,15,0,1,1,0
430,16,0,1,1,0
430,17,0,1,1,0
430,18,0,1,1,0
431,8,0,1,0,0
431,9,0,1,0,0
431,10,0,1,0,0
431,11,0,1,0,0
431,12,0,1,0,0
431,13,0,1,0,0
431,14,0,1,0,0
431,15,0,1,0,0
431,16,0,1,0,0
431,17,0,1,0,0
431,18,0,1,0,0
432,8,0,1,1,0
432,9,0,1,1,0
432,10,0,1,1,0
432,11,0,1,1,0
432,12,0,1,1,0
432,13,0,1,1,0
432,14,0,1,1,0
432,15,0,1,1,0
432,16,0,1,1,0
432,17,0,1,1,0
432,18,0,1,1,0
433,8,0,0,0,0
433,9,0,0,0,0
433,10,0,0,0,0
433,11,0,0,0,0
433,12,0,0,0,0
433,13,0,0,0,0
433,14,0,0,0,0
433,15,0,0,0,0
433,16,0,0,0,0
433,17,0,0,0,0
433,18,1,0,0,0
434,8,0,1,1,0
434,9,0,1,1,0
434,10,0,1,1,0
434,11,0,1,1,0
434,12,0,1,1,0
434,13,0,1,1,0
434,14,0,1,1,0
434,15,0,1,1,0
434,16,0,1,1,0
434,17,0,1,1,0
434,18,0,1,1,0
435,8,0,0,0,0
435,9,0,0,0,0
435,10,0,0,0,0
435,11,0,0,0,0
435,12,0,0,0,0
435,13,0,0,0,0
435,14,0,0,0,0
435,15,0,0,0,0
435,16,1,0,0,0
436,8,0,1,1,0
436,9,0,1,1,0
436,10,0,1,1,0
436,11,0,1,1,0
436,12,0,1,1,0
436,13,0,1,1,0
436,14,0,1,1,0
436,15,0,1,1,0
436,16,0,1,1,0
436,17,0,1,1,0
436,18,0,1,1,0
437,8,0,1,0,0
437,9,0,1,0,0
437,10,0,1,0,0
437,11,0,1,0,0
437,12,0,1,0,0
437,13,0,1,0,0
437,14,0,1,0,0
437,15,0,1,0,0
437,16,0,1,0,0
437,17,0,1,0,0
437,18,0,1,0,0
438,8,0,1,1,0
438,9,0,1,1,0
438,10,0,1,1,0
438,11,0,1,1,0
438,12,0,1,1,0
438,13,0,1,1,0
438,14,0,1,1,0
438,15,0,1,1,0
438,16,0,1,1,0
438,17,0,1,1,0
438,18,0,1,1,0
439,8,0,1,0,0
439,9,0,1,0,0
439,10,0,1,0,0
439,11,0,1,0,0
439,12,0,1,0,0
439,13,0,1,0,0
439,14,0,1,0,0
439,15,0,1,0,0
439,16,0,1,0,0
439,17,0,1,0,0
439,18,0,1,0,0
440,8,0,1,1,0
440,9,0,1,1,0
440,10,0,1,1,0
440,11,0,1,1,0
440,12,0,1,1,0
440,13,0,1,1,0
440,14,0,1,1,0
440,15,0,1,1,0
440,16,0,1,1,0
440,17,0,1,1,0
440,18,0,1,1,0
441,8,0,1,0,0
441,9,0,1,0,0
441,10,0,1,0,0
441,11,0,1,0,0
441,12,0,1,0,0
441,13,0,1,0,0
441,14,0,1,0,0
441,15,0,1,0,0
441,16,0,1,0,0
441,17,0,1,0,0
441,18,0,1,0,0
442,8,0,1,1,0
442,9,0,1,1,0
442,10,0,1,1,0
442,11,0,1,1,0
442,12,0,1,1,0
442,13,0,1,1,0
442,14,0,1,1,0
442,15,0,1,1,0
442,16,0,1,1,0
442,17,0,1,1,0
442,18,0,1,1,0
443,8,0,1,0,0
443,9,0,1,0,0
443,10,0,1,0,0
443,11,0,1,0,0
443,12,0,1,0,0
443,13,0,1,0,0
443,14,0,1,0,0
443,15,0,1,0,0
443,16,0,1,0,0
443,17,0,1,0,0
443,18,0,1,0,0
444,8,0,1,1,0
444,9,0,1,1,0
444,10,0,1,1,0
444,11,0,1,1,0
444,12,0,1,1,0
444,13,0,1,1,0
444,14,0,1,1,0
444,15,0,1,1,0
444,16,0,1,1,0
444,17,0,1,1,0
444,18,0,1,1,0
445,8,0,1,0,0
445,9,0,1,0,0
445,10,0,1,0,0
445,11,0,1,0,0
445,12,0,1,0,0
445,13,0,1,0,0
445,14,0,1,0,0
445,15,0,1,0,0
445,16,0,1,0,0
445,17,0,1,0,0
445,18,0,1,0,0
446,8,0,1,1,0
446,9,0,1,1,0
446,10,0,1,1,0
446,11,0,1,1,0
446,12,0,1,1,0
446,13,0,1,1,0
446,14,0,1,1,0
446,15,0,1,1,0
446,16,0,1,1,0
446,17,0,1,1,0
446,18,0,1,1,0
447,8,0,1,0,0
447,9,0,1,0,0
447,10,0,1,0,0
447,11,0,1,0,0
447,12,0,1,0,0
447,13,0,1,0,0
447,14,0,1,0,0
447,15,0,1,0,0
447,16,0,1,0,0
447,17,0,1,0,0
447,18,0,1,0,0
448,8,0,1,1,0
448,9,0,1,1,0
448,10,0,1,1,0
448,11,0,1,1,0
448,12,0,1,1,0
448,13,0,1,1,0
448,14,0,1,1,0
448,15,0,1,1,0
448,16,0,1,1,0
448,17,0,1,1,0
448,18,0,1,1,0
449,8,0,0,0,0
449,9,0,0,0,0
449,10,0,0,0,0
449,11,0,0,0,0
449,12,0,0,0,0
449,13,0,0,0,0
449,14,0,0,0,0
449,15,0,0,0,0
449,16,0,0,0,0
449,17,0,0,0,0
449,18,1,0,0,0
450,8,0,1,1,0
450,9,0,1,1,0
450,10,0,1,1,0
450,11,0,1,1,0
450,12,0,1,1,0
450,13,0,1,1,0
450,14,0,1,1,0
450,15,0,1,1,0
450,16,0,1,1,0
450,17,0,1,1,0
450,18,0,1,1,0
451,8,0,1,1,0
451,9,0,1,1,0
451,10,0,1,1,0
451,11,0,1,1,0
451,12,0,1,1,0
451,13,0,1,1,0
451,14,0,1,1,0
451,15,0,1,1,0
451,16,0,1,1,0
451,17,0,1,1,0
451,18,0,1,1,0
452,8,0,0,0,0
452,9,0,0,0,0
452,10,0,0,0,0
452,11,0,0,0,0
452,12,0,0,0,0
452,13,0,0,0,0
452,14,0,0,0,0
452,15,0,0,0,0
452,16,0,0,0,0
452,17,1,0,0,0
453,8,0,1,1,0
453,9,0,1,1,0
453,10,0,1,1,0
453,11,0,1,1,0
453,12,0,1,1,0
453,13,0,1,1,0
453,14,0,1,1,0
